"kickLength","hangTime","speedOfClosestCoverage","distanceToClosestCoverage","netCoverage","kickTeamWithin5","receivingTeamWithin5","yardsTillTouchdown","gameId","playId"
60,4.23,9.57,27.4722132344666,0,0,0,77,2019092905,2422
66,4.07,8.34,35.3817608380363,0,0,0,79,2019092906,726
60,4.28,10.04,27.561785138122,0,0,0,91,2019092906,1171
66,3.74,6.97,7.81600921186765,0,0,0,82,2019092906,2224
68,4.02,8.5,37.5412746187446,0,0,0,92,2019092906,2835
65,4.18,9.12,32.5155178337974,0,0,0,81,2019092907,1066
64,4.15,9.75,32.0319996253746,0,0,0,78,2019092908,2071
67,3.83,9.18,38.250188234831,0,0,0,89,2019092909,4276
70,4.04,8.25,40.6167366980657,0,0,0,91,2019092909,5093
68,3.77,10.13,38.4542143334122,0,0,0,78,2019092911,36
64,3.71,9.54,35.5495836825131,0,0,0,74,2019092911,683
64,3.29,9.73,40.0179822080024,0,0,0,80,2019092911,2796
68,3.66,8.91,40.273103928056,0,0,0,74,2019092912,657
63,4.03,8.37,33.0662274836426,0,0,0,79,2019093000,36
57,3.96,9.16,27.0316943605095,0,0,0,75,2019092200,960
45,4.01,8.69,14.964090349901,0,0,0,70,2019092200,2603
66,3.74,9.54,34.5606380149441,0,0,0,78,2019092200,4142
68,3.66,9.66,41.6629823704449,0,0,0,43,2019092202,198
65,3.89,8.93,34.3459531822892,0,0,0,83,2019092203,306
60,4.05,7.65,27.6496021671199,0,0,0,64,2019092203,1645
64,3.79,9.35,33.6957044740127,0,0,0,71,2019092203,3383
64,NA,8.32,38.0112088731732,0,0,0,74,2019092204,2279
57,4.08,8.68,23.1637518549996,0,0,0,70,2019092204,4105
66,4.13,9.27,31.8953601641367,0,0,0,76,2019092205,36
13,NA,5.82,0.505964425626942,0,4,4,48,2019092206,3536
36,4.41,5.42,3.58403404001692,0,1,1,47,2019092207,2535
63,NA,7.75,31.0559060405585,0,0,0,76,2019092209,1369
62,3.88,9.02,31.7921059384244,0,0,0,68,2019092211,1455
62,3.89,9.16,32.7130463271154,0,0,0,79,2019092211,1874
42,NA,7.27,9.06496552668569,0,0,0,77,2019092211,3984
66,4.18,8.85,31.6799258206202,0,0,0,75,2019092212,229
56,4.02,8.01,26.5824848349435,-1,0,1,69,2019092212,779
64,4.04,8.94,32.0335964262522,0,0,0,78,2019092212,4043
63,4.03,8.98,32.8495053235205,0,0,0,53,2019092300,1826
64,3.81,9.15,35.90340513099,0,0,0,73,2019092300,2249
63,3.98,9.52,33.2790414525419,0,0,0,67,2019092300,2477
68,4.25,9.21,37.0337319210473,0,0,0,80,2019092300,3538
55,3.6,9.08,30.6578162953593,0,0,0,54,2019091200,3291
60,3.76,10.51,30.7968310058032,0,0,0,88,2019091501,36
37,NA,8.13,18.2932911199707,-1,0,1,58,2019091501,2449
66,4.18,8.77,30.1065923013549,0,0,0,74,2019091502,36
65,4.21,9.31,30.7936681803256,0,0,0,80,2019091502,3448
13,NA,3.76,4.08590259306313,-1,2,3,48,2019091504,3954
69,4.08,8.14,35.6274416707122,0,0,0,65,2019091505,2585
66,3.82,8.67,35.5813012690655,0,0,0,78,2019091506,642
68,3.75,10.33,35.6390937034039,0,0,0,86,2019091506,1420
63,4.04,5.77,10.5410673083896,0,0,0,87,2019091507,1945
61,4.3,9.07,29.2421220160234,0,0,0,84,2019091507,2353
66,4.1,8.24,37.0406938379939,0,0,0,81,2019091509,2046
63,NA,5.9,20.1223582117007,0,0,0,87,2019091509,3861
66,4.17,8.76,33.8847045139839,0,0,0,71,2019091510,1790
60,3.47,9.39,36.3142905754746,0,0,0,67,2019091513,2360
65,3.2,6.88,32.4788084756815,0,0,0,71,2019091513,2481
56,3.76,8.71,24.0406676280007,0,0,0,68,2019091513,4031
64,4.34,8.8,28.857680086937,0,0,0,85,2019091600,325
61,4.22,9.62,31.6038541953351,0,0,0,88,2019091600,2238
62,4.2,9.39,28.6724536794464,0,0,0,81,2019091600,2934
70,3.87,8.59,37.515518122505,0,0,0,73,2019090801,36
59,4.23,9.36,21.8404441346782,0,0,0,92,2019090801,302
70,3.7,8.27,36.3195181686101,0,0,0,89,2019090801,525
56,4.1,9.68,22.6387212536397,0,0,0,70,2019090801,1380
61,4.18,7.16,29.0059476659529,0,0,0,79,2019090801,2379
12,NA,5.38,0.666108099335233,0,3,3,47,2019090802,3847
67,4.09,9.67,34.047891270973,0,0,0,79,2019090803,293
65,4.26,9.36,29.8275879011361,0,0,0,85,2019090803,724
66,4.07,8.89,32.3001934978724,0,0,0,90,2019090803,1535
68,4.26,9.03,36.0597282297024,0,0,0,77,2019090804,2898
49,3.62,9.77,23.0857466849136,0,0,0,71,2019090804,3318
9,NA,5.23,2.16115709748273,-1,5,6,39,2019090804,3997
50,4.06,8.58,12.9089271436475,0,0,0,60,2019090805,2481
53,4.06,9.67,20.5442181647294,0,0,0,73,2019090806,2643
63,4.21,8.39,29.1896368596802,0,0,0,79,2019090806,3032
10,NA,5.85,4.53269235664629,1,2,1,40,2019090806,4293
69,4.17,8.23,0.744647567645257,3,4,1,61,2019090807,36
61,NA,8.65,44.0474130908956,0,0,0,75,2019090808,2149
63,4.03,9.84,29.4440554271996,0,0,0,84,2019090809,1046
65,4.32,8.8,28.3158648110913,-1,0,1,68,2019090809,2416
57,4.13,8.45,22.4435848295231,0,0,0,82,2019090809,3137
57,4.16,8.95,25.5864202263623,0,0,0,71,2019090809,3793
65,4.12,9.41,31.0100193485912,0,0,0,83,2019090809,4204
68,3.67,8.68,40.6107091787376,0,0,0,85,2019090810,2179
70,3.94,9.66,37.6175344752949,0,0,0,87,2019090810,3021
49,3.81,7.43,9.26264001243706,-1,0,1,84,2019090810,3884
60,3.94,9.48,24.9024737726998,0,0,0,80,2019090812,36
61,4.12,9.08,30.1257779982526,0,0,0,79,2019090812,1117
65,4.16,8.2,31.8989043698996,0,0,0,79,2019090900,1008
63,4.06,7.51,30.9034917121027,0,0,0,83,2019090900,2178
46,3.97,8.2,17.7449147645177,0,0,0,84,2019090900,2982
68,4.08,8.2,33.9175736160475,0,0,0,76,2021010300,395
58,2.81,8.5,14.4393490157971,0,0,0,88,2021010300,3930
68,4.2,9.41,37.8785348185486,0,0,0,82,2021010301,2708
65,3.27,9.11,41.0103206522456,0,0,0,80,2021010302,461
64,4.12,8.69,33.8774644859972,0,0,0,78,2021010302,1103
65,3.48,8.98,40.3211929387016,0,0,0,80,2021010302,1254
64,3.96,9.41,34.3562425186457,0,0,0,84,2021010302,2062
60,3.78,8.94,33.7011008722267,0,0,0,72,2021010302,2103
65,4.04,8.73,31.9503239420198,0,0,0,82,2021010303,382
61,3.84,9.82,30.4877975590235,0,0,0,80,2021010303,695
66,3.81,8.91,37.4904814586316,0,0,0,77,2021010304,1312
54,3.86,9.46,23.8941017826576,-1,0,1,76,2021010304,1601
61,NA,9.07,41.3898115482542,0,0,0,65,2021010304,2043
66,3.65,8.94,37.3066441803602,0,0,0,76,2021010304,2621
66,3.54,8.87,40.1334299555869,0,0,0,72,2021010304,2866
66,3.63,9.64,37.5908246783707,0,0,0,73,2021010304,3506
64,4.3,7.81,29.986483621792,0,0,0,70,2021010305,681
61,4.25,9.37,26.3676316721847,0,0,0,79,2021010305,1135
67,4.51,8.45,32.3175401291621,0,0,0,69,2021010305,1481
40,NA,8.77,25.5260063464695,0,0,0,60,2021010305,2171
68,3.68,8.66,40.9829147328493,0,0,0,33,2021010305,2212
69,3.85,9.01,40.0857044343741,0,0,0,80,2021010305,2495
65,3.86,9.43,35.4614156513809,0,0,0,56,2021010306,39
63,3.61,9.3,38.0923522508128,0,0,0,72,2021010306,574
46,4.19,7.92,15.5292659195469,0,0,0,59,2021010306,1826
57,3.46,9.31,33.8764003400597,0,0,0,61,2021010306,2065
67,NA,9.32,45.1428178119178,0,0,0,74,2021010306,2819
60,4.08,9.21,28.1862697070755,0,0,0,77,2021010306,3101
63,NA,8.9,28.3868314540387,0,0,0,80,2021010306,3274
67,4.09,10.03,33.0392327392753,0,0,0,84,2021010307,40
64,4.12,10.21,29.3640392316861,0,0,0,79,2021010307,299
44,3.86,7.88,16.5036389926586,0,0,0,73,2021010307,1834
60,3.72,8.47,27.3502851904692,-1,0,1,73,2021010307,3064
61,3.88,9.4,27.5461249543379,0,0,0,80,2021010307,3254
65,4.06,8.32,34.1385310170195,0,0,0,78,2021010308,41
63,4,9.17,32.5595408444284,0,0,0,77,2021010308,217
63,3.82,7.98,33.3270400725897,0,0,0,80,2021010308,671
55,4.05,7.84,24.0274114294487,0,0,0,72,2021010308,1539
65,4.15,9.23,31.3668168611353,0,0,0,73,2021010308,2029
61,3.82,8.69,33.7218401040038,0,0,0,73,2021010308,3392
65,3.68,8.97,39.2406740512953,0,0,0,78,2021010309,1443
61,3.88,8.47,29.8477469836502,0,0,0,68,2021010310,40
61,3.51,8.79,34.0135046709392,0,0,0,73,2021010310,586
60,4.26,8.7,30.1842624557898,0,0,0,69,2021010310,3733
66,3.51,9.91,37.9615226248895,0,0,0,78,2021010312,524
63,3.56,9.33,34.0356592414485,0,0,0,76,2021010312,1002
58,4.01,9.06,27.2503963273931,0,0,0,77,2021010312,2340
64,3.61,8.63,34.1128025820219,0,0,0,65,2021010312,2553
65,4.01,8.91,34.4339904745297,0,0,0,75,2021010313,372
55,NA,9.46,35.5925048289665,0,0,0,67,2021010313,2047
64,3.82,9.37,30.6456864827662,0,0,0,81,2021010314,340
61,4.73,5.57,25.1703396878151,0,0,0,59,2021010314,1535
64,3.74,8.4,36.4588809482683,0,0,0,71,2021010314,2040
63,3.85,9.51,32.0171844483552,0,0,0,75,2021010314,2102
58,4.16,10.01,24.1169318114888,0,0,0,82,2021010315,1879
64,4.15,9.36,32.9402261680153,0,0,0,66,2020122500,458
49,3.56,8.56,20.7745661807894,-1,0,1,67,2020122500,3196
13,NA,6.72,1.68668313562447,2,2,0,48,2020122500,4187
60,4.2,8.39,26.737099693123,-1,0,1,82,2020122600,40
72,3.81,8.98,42.7277614672241,0,0,0,80,2020122600,1952
70,4.05,8.41,41.2600302956748,0,0,0,93,2020122600,2768
69,4.03,9.5,37.9456255713356,0,0,0,83,2020122601,40
63,3.86,8.58,33.6238159642834,0,0,0,79,2020122601,2010
61,4.03,9.31,29.7217916687403,0,0,0,80,2020122601,3405
57,3.96,9.65,28.0311148547467,0,0,0,39,2020122702,39
56,3.95,8.86,28.3663356815786,0,0,0,72,2020122702,1985
68,3.34,9.02,44.5699136189425,0,0,0,79,2020122702,2850
67,3.97,9.05,37.7337527950772,0,0,0,88,2020122702,3477
61,4.01,9.1,29.5891500384854,0,0,0,65,2020122704,40
64,3.9,8.86,35.5428333141859,0,0,0,78,2020122704,482
65,4.02,9.29,34.6936377452697,0,0,0,73,2020122704,1119
38,4.58,5.53,1.03004854254545,2,3,1,65,2020122704,3914
63,3.94,9.32,30.5204734563538,0,0,0,82,2020122705,40
65,3.79,8.49,33.9526552717162,0,0,0,77,2020122705,1395
61,4.07,9.74,27.4467866971709,0,0,0,77,2020122705,2064
47,3.52,9.29,22.2129534281239,0,0,0,59,2020122705,2649
59,3.93,9.69,26.5398718911754,0,0,0,76,2020122705,2893
69,3.99,8.98,34.4838643426168,0,0,0,90,2020122706,2718
66,3.92,9.91,31.8976817339442,0,0,0,78,2020122706,3073
59,4.23,9.24,25.1776905215709,0,0,0,82,2020122706,3886
62,3.69,8.7,28.0088361057721,0,0,0,79,2020122707,40
66,3.7,8.33,33.2527562767359,0,0,0,78,2020122707,605
65,3.55,9.21,33.2838038691493,0,0,0,70,2020122707,994
62,3.89,9.01,30.3740102719414,0,0,0,70,2020122707,2312
63,3.71,9.52,34.6488932002164,0,0,0,70,2020122707,2858
64,3.73,9.05,33.0718687104312,0,0,0,78,2020122708,1443
59,4.01,9.09,29.2592070979376,0,0,0,74,2020122709,372
65,3.93,9.71,33.8758394729931,0,0,0,91,2020122709,1503
57,4.04,9.31,27.9944655244568,0,0,0,80,2020122709,2319
61,3.75,9.61,33.3409372993622,0,0,0,74,2020122710,890
11,NA,3.85,1.41410749237814,2,5,3,61,2020122710,4234
63,3.81,7.66,34.0373118797592,0,0,0,70,2020122711,2452
61,4.09,9,31.5491552977255,0,0,0,70,2020122711,2654
60,3.95,8.94,29.2006746497405,0,0,0,83,2020122711,4034
64,4.04,6.94,31.180564459291,0,0,0,75,2020122712,2542
56,3.86,7.27,29.4381317341981,0,0,0,65,2020122713,274
62,3.6,8.8,35.3196050374293,0,0,0,69,2020122713,1035
55,NA,7.96,28.2166794644586,0,0,0,79,2020122713,1684
62,3.7,8.84,34.9559851813677,0,0,0,66,2020122713,1833
55,3.54,9.19,29.9646208052096,0,0,0,66,2020122713,1980
58,3.67,9.84,30.0275340312854,0,0,0,70,2020122713,2085
61,3.68,8.66,34.4261789921565,0,0,0,76,2020122713,2468
59,3.63,8.64,33.6293636573754,0,0,0,77,2020122713,3286
57,3.96,9.52,24.5148648782733,0,0,0,65,2020122800,41
67,3.88,10.09,34.7921169232342,0,0,0,53,2020122800,191
67,4.17,9.68,34.5488234242499,0,0,0,79,2020122800,1541
60,4.13,5.22,24.193356526121,0,0,0,74,2020121700,639
58,4.11,8.74,27.0031849973295,0,0,0,75,2020121700,1664
62,NA,8.27,36.1979792253656,0,0,0,77,2020121900,2306
16,NA,6.45,1.98040399918805,2,2,0,51,2020121900,4262
65,3.74,9,38.0176853582645,0,0,0,77,2020121901,40
62,3.89,8.61,31.5012698156757,0,0,0,76,2020121901,3583
60,4.05,9.19,29.2948084137787,0,0,0,77,2020122002,445
51,4.03,8.52,19.2309386146387,0,0,0,80,2020122002,751
69,4.18,9.51,35.3204544138379,0,0,0,85,2020122002,1330
59,4.05,9.09,25.830036778913,0,0,0,68,2020122002,2171
66,4.04,8.58,34.4525601370929,0,0,0,80,2020122002,2739
68,4.05,9.48,37.4198797432595,0,0,0,79,2020122003,488
70,4.22,9.52,34.3840849812817,0,0,0,81,2020122003,991
66,4.07,8.61,35.3373074809046,0,0,0,69,2020122004,767
48,4.06,7.9,14.9936319816114,0,0,0,55,2020122004,1541
65,4.15,8.65,32.2639892139828,0,0,0,72,2020122004,1730
65,4.23,8.12,29.7699512932084,0,0,0,83,2020122004,2770
68,3.57,9.47,37.3229205716809,0,0,0,60,2020122004,3327
70,4.02,8.57,32.8396482928791,0,0,0,82,2020122005,1871
67,4.07,8.44,30.5287569350604,0,0,0,80,2020122005,1936
65,4.07,7.49,30.5954392026001,0,0,0,78,2020122005,3560
53,4.37,9.33,19.6308787373362,-1,0,1,68,2020122006,261
55,3.94,9.2,23.0526571136605,0,0,0,71,2020122006,1230
62,3.75,9.39,33.6902508153323,0,0,0,76,2020122007,1537
50,3.57,8,24.2935567589433,-1,0,1,72,2020122007,1879
44,NA,8.6,22.3551157456185,0,0,0,61,2020122008,41
57,NA,8.12,30.4605974990643,0,0,0,72,2020122008,2825
66,3.16,8.72,43.9613932900221,0,0,0,71,2020122008,3379
61,3.85,8.96,35.275103118205,0,0,0,48,2020122009,40
51,3.88,9.08,24.9457431238278,0,0,0,75,2020122009,681
59,3.88,9.51,30.4657135153602,0,0,0,73,2020122009,1069
60,3.94,9.56,31.2898785552133,0,0,0,79,2020122009,1765
63,3.85,8.64,33.812862937054,0,0,0,76,2020122010,1798
25,NA,5.94,20.1662713459876,0,0,0,52,2020122010,2165
62,4.03,9.39,30.7420900395533,0,0,0,77,2020122010,2335
61,3.84,8.41,28.915748304341,0,0,0,80,2020122011,843
61,3.91,7.43,29.6224138111667,0,0,0,74,2020122011,1087
63,3.8,8.73,32.760990522266,0,0,0,78,2020122011,2166
66,3.61,8.84,36.5301970977437,0,0,0,86,2020122011,2778
62,3.96,8.52,28.9388061260308,0,0,0,76,2020122011,4373
57,5.05,6.18,22.2080638507728,0,0,0,43,2020122012,2538
69,4.1,8.59,39.9501251562495,0,0,0,71,2020122013,3141
12,NA,5.12,5.9803093565467,-1,0,1,0,2020122013,4543
52,3.89,9.97,20.9138255706602,-1,0,1,74,2020121000,1809
63,NA,8.48,9.97591599804248,0,0,0,93,2020121300,3637
61,3.97,9.35,30.4713800146958,0,0,0,86,2020121301,1114
62,4.65,7.81,23.3587692312759,0,0,0,66,2020121301,1527
60,3.49,9.59,33.7604768923663,0,0,0,75,2020121301,2301
63,3.94,8.92,35.6767164968975,0,0,0,79,2020121301,3577
65,4.19,9.49,31.1375561019165,0,0,0,77,2020121302,1320
62,NA,8.84,31.7149444268786,0,0,0,80,2020121302,1798
68,4.1,8.82,36.0558594405958,0,0,0,43,2020121302,1869
70,3.82,8.84,38.755950510857,0,0,0,81,2020121303,449
62,4.17,7.83,30.1031360492557,0,0,0,77,2020121303,1794
51,4.02,8.82,21.2202662565765,0,0,0,70,2020121304,1765
49,3.59,9.2,23.5960441599858,0,0,0,54,2020121305,2629
63,4.25,7.29,20.1209393418896,0,0,0,79,2020121306,501
65,4,5.87,31.1304304499633,0,0,0,79,2020121306,1226
61,4.03,8.32,25.7323084856373,0,0,0,71,2020121306,1419
64,4.09,9.28,27.8657513805029,0,0,0,77,2020121306,2181
64,3.85,8.31,28.2386189464003,0,0,0,74,2020121306,3208
62,4,7.82,28.3684930865212,0,0,0,77,2020121306,3927
65,4.1,6.99,32.270683289946,0,0,0,76,2020121308,714
66,4.34,8.65,32.909750834669,0,0,0,73,2020121308,864
64,4.32,8.42,31.7320169544894,0,0,0,68,2020121308,1265
68,4.08,8.22,35.8708028903731,0,0,0,70,2020121309,1014
61,3.96,10.05,30.0736329697627,0,0,0,30,2020121309,1161
45,NA,8.27,19.414685163556,0,0,0,69,2020121309,1994
61,4.06,8.4,29.4991864294594,0,0,0,90,2020121309,2588
64,3.93,9.83,31.4302927126045,0,0,0,23,2020121310,1086
62,3.98,9.68,31.0277569282731,0,0,0,75,2020121310,1199
55,3.93,8.78,23.2398128219657,0,0,0,76,2020121310,1988
68,3.83,9.49,37.6503399719046,0,0,0,76,2020121313,1497
62,3.8,8.46,33.2091613865813,0,0,0,66,2020121313,3278
62,4.08,8.39,29.5210585853556,0,0,0,81,2020121400,40
64,3.85,8.73,38.2612663146425,0,0,0,73,2020121400,390
64,3.98,9.2,35.2365861002453,0,0,0,75,2020121400,1767
65,3.93,9.9,36.8928014658687,0,0,0,79,2020121400,4018
64,3.97,8.8,33.2356209510218,0,0,0,54,2020120601,40
61,4.05,9.09,30.5367074191046,0,0,0,80,2020120601,221
47,3.93,8.17,19.5755970534745,0,0,0,72,2020120601,633
57,3.8,8.61,26.3086981814,0,0,0,69,2020120601,1286
45,3.93,7.93,15.0606573561714,0,0,0,68,2020120601,1865
47,NA,8.59,33.0829880754445,0,0,0,69,2020120601,2135
55,3.78,7.02,13.6174924270219,0,0,0,81,2020120601,2364
42,3.72,8.4,15.309882429333,0,0,0,72,2020120601,2992
65,3.95,9.54,34.2655293261318,0,0,0,78,2020120602,41
69,4.23,9.45,35.4756930869574,0,0,0,72,2020120602,847
56,3.9,9.33,24.8424233922538,-1,0,1,74,2020120602,1196
67,4.32,9.52,34.4008953371856,0,0,0,79,2020120602,1833
67,4.07,8.82,34.2347455080361,0,0,0,74,2020120602,2130
68,3.93,10.08,36.52774972538,0,0,0,81,2020120602,2428
67,4.22,8.32,33.091702887582,0,0,0,78,2020120603,2319
56,4.69,7.67,21.9542661002367,0,0,0,62,2020120604,3354
64,4.15,9.65,31.6028622121478,0,0,0,74,2020120605,40
67,3.95,8.64,34.5200477983447,0,0,0,69,2020120605,872
67,4.28,8.45,31.9781956964429,0,0,0,70,2020120605,3177
15,NA,5.3,10.1474331729753,-3,0,3,50,2020120605,4199
56,3.9,8.74,25.9799788298605,0,0,0,77,2020120607,754
58,3.97,8.87,28.5051469036734,0,0,0,74,2020120607,1023
10,NA,5.54,0.797558775263617,1,3,2,45,2020120607,4318
8,NA,6.86,3.46225360134119,1,3,2,43,2020120607,4668
66,3.92,8.95,35.6309205606591,0,0,0,75,2020120608,204
60,4.02,9.21,26.2437687842276,0,0,0,76,2020120608,3658
66,3.96,9.73,36.5495622408805,0,0,0,47,2020120608,4297
15,NA,7.43,8.63051562770151,-2,0,2,50,2020120608,4566
60,4.05,9.14,27.5958565730437,0,0,0,70,2020120609,40
65,3.82,9.8,34.8000574712169,0,0,0,77,2020120609,273
50,3.89,7.49,21.8216864609498,0,0,0,48,2020120609,1948
63,4.02,8.98,34.7696146081604,0,0,0,75,2020120609,2848
65,4.01,9.43,34.3470537309971,0,0,0,82,2020120609,3334
62,3.81,8.28,33.9160507724588,0,0,0,75,2020120610,443
64,4.01,6.81,33.1178879157473,0,0,0,90,2020120610,1090
65,4.03,6.99,33.8573610903154,0,0,0,73,2020120610,2679
65,NA,8.76,45.7764491851432,0,0,0,77,2020120610,2974
65,3.6,8.68,37.5241269052326,0,0,0,78,2020120610,3152
66,3.45,8.65,42.0985617331519,0,0,0,50,2020120610,3464
64,3.79,9.47,31.3189303776486,0,0,0,84,2020120611,1909
60,3.92,9.77,27.352239396437,0,0,0,92,2020120611,2175
58,3.99,9.09,25.7974029700666,0,0,0,77,2020120611,2557
66,4.19,10.29,30.4746091033175,0,0,0,75,2020120611,3342
66,4.11,8.75,36.3277428420759,0,0,0,79,2020120612,769
61,3.97,9.14,32.949573593599,0,0,0,65,2020120612,1579
10,NA,3.73,4.91906495179724,0,1,1,45,2020120700,4251
61,3.62,8.76,34.3173789791703,0,0,0,67,2020120702,1864
19,NA,6.64,3.53277511313698,-3,1,4,54,2020120702,2370
62,3.51,8.41,30.8656248924269,0,0,0,82,2020120702,2411
63,3.78,8.96,34.8789478052306,0,0,0,70,2020120702,3538
59,4.01,7.75,29.2107463102195,0,0,0,28,2020120800,758
65,3.87,9.42,35.5541080608134,0,0,0,78,2020120800,2661
67,4.1,8.78,29.8617648507251,0,0,0,78,2020112600,43
65,4.14,10.02,28.6441337798859,0,0,0,77,2020112600,689
66,4.27,9.39,26.8983605448362,0,0,0,78,2020112600,867
65,4.32,9.34,28.8008003361018,0,0,0,72,2020112600,2892
47,NA,6.93,23.3541452423333,0,0,0,72,2020112600,3825
60,4.05,9.9,26.0684732963018,0,0,0,74,2020112900,474
57,4.29,8.18,23.735627229968,0,0,0,88,2020112900,3162
57,4.06,8.57,26.1045532426816,0,0,0,69,2020112901,1417
60,3.18,9.16,37.5522103210983,0,0,0,57,2020112901,2247
61,3.76,9.37,33.2804341918792,0,0,0,68,2020112901,2872
67,4.22,9.64,32.153086943558,0,0,0,88,2020112901,4102
58,4.01,8.35,30.0919723514428,0,0,0,76,2020112902,42
68,3.88,9.32,35.2511177127761,0,0,0,0,2020112902,281
48,3.53,9.86,18.2245356593796,0,0,0,70,2020112902,1850
50,3.43,9.03,25.7462152558391,0,0,0,62,2020112902,1912
46,3.11,8.67,24.6805226849028,-1,0,1,68,2020112902,2266
60,4.03,9.26,17.670070741228,0,0,0,87,2020112902,3686
63,NA,9.73,40.8383079962919,0,0,0,55,2020112904,459
61,4.12,8.19,30.4263372754592,0,0,0,80,2020112904,2484
62,3.83,9.54,31.7359433450465,0,0,0,79,2020112906,1107
46,2.7,8.13,14.0941548168026,-1,0,1,75,2020112907,907
66,4.36,10.14,32.4272370084162,0,0,0,93,2020112907,1746
66,3.72,8.69,38.0849379676533,0,0,0,66,2020112907,3664
64,4.11,8.86,33.224889766559,0,0,0,82,2020112908,2333
46,NA,7.27,14.3546960957033,-1,0,1,75,2020112910,2172
49,NA,9.58,14.3132106810457,0,0,0,68,2020112911,388
65,3.76,9.88,38.9687939253962,0,0,0,79,2020112911,866
38,NA,7.48,11.5801554393713,0,0,0,65,2020112911,2047
47,NA,8.03,35.3647352598602,0,0,0,65,2020112911,2934
12,NA,5.96,1.93499354004089,1,3,2,47,2020112911,3867
66,3.79,9.91,32.1994409889364,0,0,0,81,2020113000,40
64,4.03,8,34.5323268836608,0,0,0,78,2020113000,2707
21,NA,7.32,4.16659333268799,2,2,0,51,2020113000,4261
50,3.78,8.45,21.8739114014846,0,0,0,67,2020120200,529
65,3.9,8.94,36.2263564273306,0,0,0,80,2020120200,832
58,3.93,9.34,27.0418527471769,0,0,0,87,2020120200,3766
64,4.09,10.09,31.7283548265585,0,0,0,75,2020111900,374
66,3.97,9.46,35.388814617051,0,0,0,76,2020111900,1429
66,3.88,9.75,33.9368000848636,0,0,0,81,2020111900,2237
62,3.92,9.36,31.3556533977527,0,0,0,72,2020111900,2654
66,3.94,9.53,35.9287141434257,0,0,0,90,2020111900,2920
60,4.38,8.52,26.622969406135,0,0,0,60,2020111900,3664
64,4.03,8.92,33.4974625904709,0,0,0,79,2020111900,4013
66,3.66,9.16,40.0610296922084,0,0,0,64,2020112200,41
63,4.08,9.24,31.118100841793,0,0,0,84,2020112200,771
59,4.3,9.41,25.7554537913817,0,0,0,75,2020112200,1497
65,3.77,9.33,36.583937732289,0,0,0,83,2020112200,2627
60,4.11,9.7,25.1276501089935,0,0,0,73,2020112203,450
66,NA,9.73,42.5582389203313,0,0,0,71,2020112204,1261
70,3.81,8.2,41.752514894315,0,0,0,72,2020112204,2052
66,4.21,10.12,32.5331600063689,0,0,0,86,2020112204,2435
62,4.18,9.46,28.6287006341538,0,0,0,72,2020112204,3191
57,4.04,8.52,26.5202281287322,0,0,0,78,2020112204,4438
11,NA,3.92,0.631347764706586,3,5,2,46,2020112205,250
48,4.09,9.53,2.43756025566549,1,1,0,95,2020112205,554
67,4.51,7.36,16.8737103210882,0,0,0,76,2020112205,861
62,3.92,8.91,31.2138462865441,0,0,0,76,2020112206,241
65,3.79,9.26,38.816121650675,0,0,0,80,2020112206,2301
66,4.06,9.56,35.3083970182731,0,0,0,83,2020112206,3283
67,4.09,9.05,34.1189932442328,0,0,0,73,2020112210,840
66,4.12,8.66,30.1992003205383,0,0,0,89,2020112211,1708
68,4,10.18,37.2735791144344,0,0,0,86,2020112212,1056
58,3.81,9.98,28.6078345912444,0,0,0,76,2020112212,4064
54,3.29,9.26,30.0445286200333,0,0,0,59,2020112212,4613
70,3.95,8.64,41.7012529787775,0,0,0,81,2020112300,4105
67,4.14,9.64,33.4097979640704,0,0,0,67,2020111200,41
61,3.95,9.12,29.5289231093855,0,0,0,76,2020111200,1784
68,4.04,7.97,34.2227438993427,0,0,0,78,2020111200,2969
68,4.55,9.29,35.7490139724161,0,0,0,75,2020111500,1797
67,3.92,9.32,38.5038803239362,0,0,0,4,2020111500,3154
56,4.17,7.51,26.6427194557913,-1,0,1,67,2020111501,406
57,3.23,8.51,32.541115530971,0,0,0,87,2020111501,1946
57,NA,8.18,31.1139614964087,0,0,0,68,2020111502,2079
64,3.99,8.01,32.2945955230902,0,0,0,82,2020111502,2497
69,4.05,8.64,41.3966278819906,0,0,0,82,2020111503,2073
60,3.83,9.16,32.7938119162747,0,0,0,93,2020111503,3389
67,4.2,9.35,30.3708709127677,0,0,0,85,2020111504,41
62,4.34,9.74,27.2835371607129,0,0,0,91,2020111504,953
59,4.19,9.79,26.4629741336835,0,0,0,84,2020111504,2213
60,3.97,7.16,27.07465604583,0,0,0,77,2020111504,2837
62,NA,5.68,19.3395036130714,0,0,0,79,2020111505,844
68,3.99,8.9,37.6046287044561,0,0,0,81,2020111505,1063
66,4.01,8.62,36.2022941262015,0,0,0,78,2020111505,2250
51,3.94,9.1,21.911789064337,0,0,0,76,2020111505,4299
62,4.3,8.59,24.5284182123512,0,0,0,80,2020111506,40
68,4.08,8.78,31.3422302971566,0,0,0,63,2020111506,364
65,4.26,9.24,29.0847331086259,0,0,0,78,2020111506,593
69,3.81,8.95,32.145248482474,0,0,0,70,2020111506,1306
70,4.01,9.3,36.007113186147,0,0,0,90,2020111506,2281
66,4.06,9.54,32.8336199649079,0,0,0,88,2020111506,3020
41,NA,7.2,17.8458538602108,-1,0,1,73,2020111506,4899
